node1,node2,free_bw,used_bw,pkloss,delay
1,3,97188.421494,2811578.506161,0.0,0.0
1,7,96823.064043,3176935.957264,0.006188,0.56684
1,16,95256.022686,4743977.313636,0.004203,1.187921
2,4,92821.616365,7178383.635144,0.003717,0.746012
2,7,92665.720993,7334279.007378,0.0,1.462817
2,12,93480.674044,6519325.955734,0.002728,2.94745
2,13,97788.915597,2211084.402579,0.004863,2.769947
2,18,23757.580379,1242419.620712,0.0,1.806498
2,23,24994.842388,5157.612341,0.0,2.166867
3,10,94114.742225,5885257.77517,0.0,1.885772
3,11,23804.651044,1195348.956286,0.0,1.163602
3,14,0.0,2679790.401672,0.0,406.022668
3,21,99503.172364,496827.635953,0.0,1.574039
4,16,90612.74532,9387254.680089,0.001038,0.184536
5,8,20782.805878,4217194.122344,0.0,0.0
5,16,22137.59966,2862400.34039,0.0,1.07491
6,7,919.274872,630725.128081,0.0,0.496268
6,19,1049.218776,500781.223806,0.0,2.017617
7,17,87227.834813,12772165.18698,0.0,0.501633
7,19,24655.059097,344940.902751,0.0,1.404405
7,21,96968.746169,3031253.830521,0.0,1.422644
8,9,14919.104683,10080895.317417,0.0,2.377987
9,15,24757.00201,242997.989635,0.0,2.660513
9,16,79986.591767,20013408.23342,0.0,2.342343
10,11,18392.510446,6607489.553523,0.0,2.049446
10,12,88355.102549,11644897.451043,0.0,1.761675
10,16,82519.570886,17480429.113641,0.0,2.703667
10,17,83277.521973,16722478.026853,0.0,0.830889
12,22,98961.495641,1038504.35949,0.0,2.515674
13,14,0.0,2268583.648199,0.0,954.781055
13,17,99220.321926,779678.07389,0.0,0.605464
13,19,24412.267068,587732.932002,0.0,1.294374
15,20,24886.879322,113120.677568,0.0,1.441717
17,20,99638.026409,361973.591078,0.0,0.278234
17,23,24982.809474,17190.526125,0.0,0.0
18,21,23156.881026,1843118.973757,0.0,0.0
20,22,24924.849095,75150.905433,0.0,1.299143
