node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.838825,161.175236,0.0,0.565767
1,7,99999.838818,161.182002,0.0,0.560403
1,16,99999.798514,201.485962,0.0,0.558376
2,4,99999.798514,201.485959,0.0,1.486421
2,7,99999.798506,201.494417,0.0,0.549436
2,12,99998.742003,1257.99681,0.0,1.231551
2,13,99999.798514,201.485959,0.0,0.243187
2,18,24999.798506,201.494417,0.0,0.913978
2,23,24998.782302,1217.697926,0.0,1.22571
3,10,99999.838825,161.175236,0.0,1.297235
3,11,24999.798514,201.485962,0.0,0.47195
3,14,1549.838825,161.175236,0.0,1.60706
3,21,99999.798522,201.477503,0.0,1.558304
4,16,99999.798506,201.494418,0.0,1.183987
5,8,24999.758217,241.783151,0.0,1.022696
5,16,24998.782251,1217.749047,0.0,1.806974
6,7,1549.838818,161.182002,0.0,1.547098
6,19,1549.838838,161.161708,0.0,0.957012
7,17,99999.798506,201.494417,0.0,1.538277
7,19,24999.838825,161.175239,0.0,0.683308
7,21,99999.798506,201.494417,0.0,1.495957
8,9,24999.798514,201.485959,0.0,1.301408
9,15,24999.798514,201.485959,0.0,1.163721
9,16,99999.798497,201.502876,0.0,1.468062
10,11,24999.798514,201.485962,0.0,1.618505
10,12,99998.782404,1217.59571,0.0,1.386881
10,16,99998.782353,1217.646831,0.0,1.562953
10,17,99999.798522,201.477503,0.0,1.454473
12,22,99999.798506,201.494417,0.0,1.853824
13,14,1549.838825,161.175236,0.0,0.750184
13,17,99999.798514,201.485959,0.0,1.427412
13,19,24999.838832,161.168473,0.0,1.013398
15,20,24999.798514,201.485959,0.0,0.69499
17,20,99999.798506,201.494417,0.0,0.625849
17,23,24999.798506,201.494417,0.0,1.137853
18,21,24999.798506,201.494417,0.0,1.829982
20,22,24999.838804,161.195534,0.0,0.828981
