node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.758207,241.7933,0.0,0.766993
1,7,99999.758207,241.7933,0.0,0.744104
1,16,99999.838804,161.195534,0.0,1.100898
2,4,99999.798497,201.502876,0.0,0.795484
2,7,99999.798506,201.494417,0.0,1.025438
2,12,99999.838804,161.195534,0.0,1.379013
2,13,99999.798497,201.502876,0.0,1.79553
2,18,24999.838798,161.202301,0.0,1.574039
2,23,24999.838798,161.202301,0.0,1.891732
3,10,99999.758197,241.803451,0.0,0.0
3,11,24999.798506,201.494417,0.0,0.344515
3,14,1549.758197,241.803451,0.0,0.656605
3,21,99999.838804,161.195534,0.0,1.849651
4,16,99999.798497,201.502876,0.0,0.833273
5,8,24999.838798,161.202301,0.0,1.018047
5,16,24999.838798,161.202301,0.0,1.385927
6,7,1549.758207,241.7933,0.0,1.57547
6,19,1549.758207,241.7933,0.0,1.476169
7,17,99999.838804,161.195534,0.0,1.19555
7,19,24999.758207,241.7933,0.0,1.126647
7,21,99999.798506,201.494417,0.0,1.774549
8,9,24999.798497,201.502876,0.0,0.725508
9,15,24999.798489,201.511335,0.0,1.266599
9,16,99999.838798,161.202301,0.0,1.426935
10,11,24999.798497,201.502876,0.0,0.0
10,12,99999.838798,161.202301,0.0,0.0
10,16,99999.798497,201.502876,0.0,0.0
10,17,99999.838798,161.202301,0.0,0.0
12,22,99999.838798,161.202301,0.0,0.903249
13,14,1549.798489,201.511335,0.0,1.73378
13,17,99999.838798,161.202301,0.0,1.269579
13,19,24999.798497,201.502876,0.0,1.209617
15,20,24999.838791,161.209068,0.0,1.125336
17,20,99999.838798,161.202301,0.0,1.354575
17,23,24999.838798,161.202301,0.0,1.484752
18,21,24999.838798,161.202301,0.0,1.452327
20,22,24999.838791,161.209068,0.0,1.195431
