node1,node2,free_bw,used_bw,pkloss,delay
1,3,99536.431489,463568.511489,0.0,1.179576
1,7,94423.929844,5576070.15618,0.001682,0.797033
1,16,90596.208019,9403791.981211,0.009795,0.0
2,4,90364.143948,9635856.052345,0.0,1.92821
2,7,97649.924,2350076.000336,0.0,1.891494
2,12,91571.553393,8428446.606828,0.0,1.353979
2,13,98113.7569,1886243.100411,0.0,1.250625
2,18,23411.092358,1588907.641976,0.0,1.625657
2,23,22738.718564,2261281.436121,0.0,1.371622
3,10,99999.614814,385.186429,0.0,2.035141
3,11,23899.257306,1100742.693712,0.0,1.835346
3,14,1307.506249,242493.750524,0.0,2.677083
3,21,99366.088751,633911.249056,0.0,1.754284
4,16,92436.509507,7563490.492693,0.00169,2.369642
5,8,24935.260527,64739.473243,0.0,2.036333
5,16,18600.464352,6399535.648381,0.001183,1.21665
6,7,1310.357002,239642.998366,0.0,1.164794
6,19,1545.928371,4071.62928,0.0,2.086043
7,17,96292.674105,3707325.895479,0.003104,1.375794
7,19,24672.917964,327082.035517,0.0,1.880646
7,21,98873.479742,1126520.258368,0.0,0.857353
8,9,20397.303309,4602696.690556,0.005319,1.667142
9,15,23201.920225,1798079.775004,0.0,0.702143
9,16,88858.197355,11141802.645108,0.0,0.347614
10,11,18900.542035,6099457.964846,0.0,0.480413
10,12,92933.789842,7066210.157963,0.000421,1.188397
10,16,94852.47643,5147523.569871,0.001957,0.549912
10,17,95711.612772,4288387.228109,0.000741,1.685619
12,22,99387.142892,612857.107986,0.0,1.25432
13,14,1093.983223,456016.777116,0.0,2.508044
13,17,99428.760674,571239.32556,0.0,1.913667
13,19,24349.945307,650054.693384,0.0,1.166821
15,20,23189.776883,1810223.116927,0.0,2.91872
17,20,98099.09558,1900904.419734,0.0,2.861142
17,23,22706.219948,2293780.052009,0.0,1.340628
18,21,24485.294187,514705.813271,0.0,1.380563
20,22,24811.479282,188520.718,0.0,1.497507
