node1,node2,free_bw,used_bw,pkloss,delay
1,3,99654.621291,345378.709013,0.0,0.0
1,7,99695.683773,304316.227299,0.0,0.683188
1,16,95600.637796,4399362.204053,0.010185,0.0
2,4,91229.752009,8770247.990582,0.004455,3.691554
2,7,94483.984893,5516015.107008,0.002217,2.529979
2,12,97265.644985,2734355.014687,0.0,1.918197
2,13,98536.637851,1463362.148552,0.009638,2.531052
2,18,20557.742239,4442257.760981,0.0,2.610087
2,23,24941.677787,58322.212533,0.0,1.477242
3,10,99355.48804,644511.959715,0.0,1.946211
3,11,22823.385648,2176614.351658,0.027837,1.153231
3,14,502.315244,1047684.755716,0.0,2.084255
3,21,97735.84893,2264151.07008,0.006429,1.960993
4,16,89677.535779,10322464.221451,0.006584,2.787471
5,8,22389.634516,2610365.483616,0.0,2.362609
5,16,14776.692966,10223307.033742,0.005315,3.210068
6,7,1395.693424,154306.575741,0.0,2.59316
6,19,1433.714489,116285.510674,0.0,1.081586
7,17,95063.013987,4936986.013133,0.0,2.494335
7,19,24092.456043,907543.95695,0.0,2.42424
7,21,99772.703315,227296.684851,0.0,4.19879
8,9,21359.224507,3640775.493076,0.031401,2.936006
9,15,7640.789176,17359210.824026,0.063166,2.481341
9,16,81946.921807,18053078.192848,0.001196,2.442598
10,11,17189.194707,7810805.293018,0.008185,2.775669
10,12,93418.531263,6581468.736886,0.0,0.70405
10,16,86061.367427,13938632.573026,0.007895,1.609325
10,17,89652.064399,10347935.600859,0.0,0.373363
12,22,88650.537977,11349462.022661,0.008473,1.895308
13,14,640.378948,909621.051583,0.0,1.072168
13,17,97916.790331,2083209.669297,0.0,3.00324
13,19,24677.676975,322323.025199,0.0,1.784801
15,20,7700.130938,17299869.061608,0.015135,1.41263
17,20,93278.95585,6721044.14974,0.023155,1.945019
17,23,24981.82978,18170.219909,0.0,3.155112
18,21,22322.556544,2677443.455972,0.0,1.984477
20,22,13599.991608,11400008.392219,0.004652,0.875235
