node1,node2,free_bw,used_bw,pkloss,delay
1,3,99990.227854,9772.145542,0.0,0.67091
1,7,99999.267509,732.491294,0.0,22.601485
1,16,99990.330984,9669.016448,0.0,1.750946
2,4,99993.196089,6803.910884,0.0,1.535535
2,7,99999.838859,161.141418,0.0,1.713157
2,12,99963.026102,36973.898447,0.0,1.871228
2,13,99982.764634,17235.36573,0.0,1.59955
2,18,24977.551257,22448.743273,0.0,1.647115
2,23,24980.932399,19067.601057,0.0,1.111031
3,10,99999.264121,735.879144,0.0,1.727104
3,11,24998.316744,1683.256399,0.0,1.418114
3,14,1546.303974,3696.026191,0.0,1.065254
3,21,99980.179094,19820.905578,0.0,0.975013
4,16,99996.762001,3237.999329,0.0,1.212478
5,8,24996.248248,3751.751926,0.0,0.615716
5,16,24987.698196,12301.804448,0.0,0.997543
6,7,1549.758298,241.701985,0.0,1.555681
6,19,1549.758298,241.701985,0.0,1.530886
7,17,99972.029709,27970.290847,0.0,1.485825
7,19,24997.699035,2300.96517,0.0,1.222849
7,21,99979.176031,20823.968817,0.0,0.818372
8,9,24999.838872,161.127895,0.0,1.287699
9,15,24997.808569,2191.431333,0.0,0.799775
9,16,99998.322256,1677.744209,0.0,1.891494
10,11,24996.808728,3191.271507,0.0,1.50609
10,12,99980.609987,19390.012589,0.0,1.51515
10,16,99988.745615,11254.385229,0.0,1.706123
10,17,99998.838488,1161.512318,0.0,1.615524
12,22,99933.413009,66586.991188,0.0,1.78194
13,14,1548.3048,1695.199731,0.0,1.481533
13,17,99998.838536,1161.463578,0.0,2.062082
13,19,24998.73375,1266.249845,0.0,1.0252
15,20,24997.768191,2231.808645,0.0,0.809431
17,20,99970.954135,29045.864681,0.0,1.505494
17,23,24996.204095,3795.904666,0.0,1.571894
18,21,24977.552199,22447.801276,0.0,1.135945
20,22,24972.038607,27961.393202,0.0,1.247168
