node1,node2,free_bw,used_bw,pkloss,delay
1,3,99999.798632,201.367622,0.0,1.476884
1,7,99999.798649,201.350731,0.0,2.048135
1,16,99999.798658,201.342288,0.0,0.760436
2,4,99999.798666,201.333837,0.0,2.076983
2,7,99999.798675,201.325392,0.0,2.121687
2,12,99999.83894,161.060314,0.0,2.166867
2,13,99999.798666,201.333837,0.0,1.725078
2,18,24999.83894,161.060314,0.0,2.126575
2,23,24999.798675,201.325392,0.0,1.915336
3,10,99999.798641,201.359174,0.0,1.543522
3,11,24999.798658,201.342283,0.0,1.483202
3,14,1549.758379,241.620874,0.0,0.920892
3,21,99999.798658,201.342283,0.0,1.193047
4,16,99999.798675,201.325394,0.0,0.472069
5,8,24999.838933,161.06707,0.0,2.045751
5,16,24999.798675,201.325392,0.0,0.467181
6,7,1549.798658,201.342283,0.0,1.436949
6,19,1549.798624,201.376071,0.0,1.418114
7,17,99999.798675,201.325392,0.0,2.104163
7,19,24999.838919,161.080585,0.0,1.777768
7,21,99999.798675,201.325392,0.0,1.769423
8,9,24999.798666,201.333837,0.0,1.851201
9,15,24999.798666,201.333837,0.0,1.549482
9,16,99999.798675,201.325392,0.0,0.189424
10,11,24999.798658,201.342283,0.0,1.654744
10,12,99999.798649,201.350731,0.0,1.717329
10,16,99999.798658,201.342283,0.0,0.280142
10,17,99999.798649,201.350731,0.0,1.75941
12,22,99999.798675,201.325392,0.0,2.152205
13,14,1549.798649,201.350728,0.0,2.001286
13,17,99999.798666,201.333837,0.0,2.531767
13,19,24999.798632,201.367625,0.0,2.072215
15,20,24999.838933,161.06707,0.0,1.719952
17,20,99999.83894,161.060314,0.0,1.871824
17,23,24999.798675,201.325392,0.0,1.776695
18,21,24999.83894,161.060314,0.0,1.811504
20,22,24999.798675,201.325392,0.0,1.750708
