node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24589.376,410.624,1.761,0.01
19,6,1550.0,0.0,3.076,0
19,7,24869.076,131.12,1.084,0.01
13,19,24535.816,464.184,1.761,0.01
13,17,96966.467,3033.533,3.256,0.01
13,2,98780.03,1219.361,2.074,0.01
13,14,1097.718,453.187,92.989,0.01
17,13,99095.369,904.631,3.256,0.01
17,7,97977.405,2020.68,1.81,0.29
17,23,20616.248,4389.701,1.675,0
17,10,100000.0,0.0,1.144,0
17,20,92457.804,7551.912,0.737,0
2,13,99743.992,256.136,2.074,0.01
2,23,22763.513,2236.487,47.833,0.01
2,12,98090.659,1909.341,2.267,0.01
2,7,99256.487,745.0,0.717,0.01
2,4,95396.168,4609.78,0.202,0
2,18,24184.87,815.13,1.762,0.01
14,13,673.202,875.047,92.989,0.01
14,3,1550.0,0.0,3.555,0
10,16,99833.13,166.87,0.001,0.01
10,12,92662.087,7340.2,1.631,0
10,11,24392.751,606.946,0.804,0.01
10,17,99333.24,666.427,1.144,0.01
10,3,99999.76,0.24,2.67,0.01
16,10,97696.935,2303.065,0.001,0.01
16,9,99964.311,35.689,0.001,0.01
16,5,22721.876,2272.176,0.001,0.26
16,1,99565.788,434.428,0.001,0.01
16,4,98227.465,1772.535,0.001,0.01
8,9,19628.623,5359.481,1.16,0.22
8,5,23179.641,1820.359,1.478,0.01
9,8,22240.08,2753.972,1.16,0.22
9,16,99875.09,124.91,0.001,0.01
9,15,12478.962,12539.191,0.983,0
15,9,19500.969,5496.287,0.984,0.01
15,20,12419.191,12580.809,1.057,0.01
3,14,1550.0,0.0,3.555,0
3,1,95877.964,4127.984,1.181,0
3,11,22232.751,2777.764,1.074,0
3,21,99119.241,880.319,2.361,0.01
3,10,100000.0,0.0,2.67,0
23,2,20675.729,4312.375,47.833,0.28
23,17,22739.721,2260.279,1.675,0.01
12,2,98530.579,1469.421,2.266,0.01
12,10,99553.892,446.331,1.631,0.01
12,22,98846.068,1153.932,1.426,0.01
7,2,97246.48,2748.024,0.717,0.01
7,1,98307.36,1695.21,0.39,0
7,6,1389.08,160.92,0.709,0.01
7,19,24910.6,89.266,1.084,0.01
7,21,99523.2,475.848,1.227,0.01
7,17,96632.6,3366.627,1.81,0
4,2,96484.431,3521.517,0.202,0
4,16,99738.283,261.717,0.001,0.01
5,8,23453.493,1552.455,1.478,0
5,16,21567.944,3432.056,0.001,0.01
1,3,98381.836,1606.267,1.181,0.73
1,16,97054.219,2944.311,0.001,0.01
1,7,94753.772,5256.72,0.39,0.01
22,12,92023.353,7976.647,1.427,0.01
22,20,23744.95,1255.676,0.082,0.01
6,19,1550.0,0.0,3.076,0
6,7,1436.76,113.24,0.709,0.01
11,10,20205.828,4796.565,0.804,0.01
11,3,21169.142,3826.82,1.074,0.16
20,22,16573.04,8422.754,0.082,0.01
20,17,93078.662,6911.936,0.737,0.09
20,15,19453.6,5546.4,1.057,0.01
21,3,99768.024,232.092,2.361,0.01
21,7,99541.996,458.92,1.227,0.01
21,18,24399.002,600.998,1.418,0.01
18,2,23298.842,1701.158,1.762,0.01
18,21,24994.052,5.948,1.418,0.01
