node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24999.763,0.237,0.232,0.01
19,6,1549.763,0.237,1.311,0.01
19,7,25000.0,0.0,1.008,0
13,19,24999.763,0.237,0.232,0.01
13,17,100000.0,0.0,0.594,0
13,2,100000.0,0.0,0.916,0
13,14,1550.0,0.0,1.111,0
17,13,100000.0,0.0,0.594,0
17,7,100000.0,0.0,0.381,0
17,23,25000.0,0.0,3.459,0
17,10,100000.0,0.0,0.001,0
17,20,100000.0,0.0,0.926,0
2,13,99999.763,0.237,0.916,0.01
2,23,25000.0,0.0,0.373,0
2,12,100000.0,0.0,0.001,0
2,7,100000.0,0.0,1.212,0
2,4,100000.0,0.0,1.035,0
2,18,24999.763,0.237,0.811,0.01
14,13,1550.0,0.0,1.111,0
14,3,1550.0,0.0,0.714,0
10,16,100000.0,0.0,0.001,0
10,12,100000.0,0.0,0.001,0
10,11,25000.0,0.0,0.001,0
10,17,100000.0,0.0,0.001,0
10,3,100000.0,0.0,0.001,0
16,10,100000.0,0.0,0.001,0
16,9,99999.763,0.237,0.906,0.01
16,5,24999.763,0.237,0.798,0.01
16,1,99999.763,0.237,1.157,0.01
16,4,99999.763,0.237,0.401,0.01
8,9,25000.0,0.0,0.857,0
8,5,25000.0,0.0,1.333,0
9,8,25000.0,0.0,0.857,0
9,16,100000.0,0.0,0.906,0
9,15,25000.0,0.0,0.154,0
15,9,24999.763,0.237,0.154,0.01
15,20,24999.763,0.237,0.85,0.01
23,2,25000.0,0.0,0.373,0
23,17,25000.0,0.0,3.46,0
12,2,99999.763,0.237,0.001,0.01
12,10,100000.0,0.0,0.001,0
12,22,100000.0,0.0,0.001,0
7,2,99999.763,0.237,1.211,0.01
7,1,99999.763,0.237,1.308,0.01
7,6,1549.763,0.237,1.087,0.01
7,19,24999.763,0.237,1.008,0.01
7,21,99999.763,0.237,0.305,0.01
7,17,100000.0,0.0,0.381,0
4,2,99999.763,0.237,1.035,0.01
4,16,99999.763,0.237,0.402,0.01
5,8,25000.0,0.0,1.333,0
5,16,25000.0,0.0,0.798,0
3,1,100000.0,0.0,0.747,0
3,11,25000.0,0.0,111.669,0
3,21,100000.0,0.0,0.923,0
3,10,100000.0,0.0,0.001,0
3,14,1550.0,0.0,0.714,0
1,3,100000.0,0.0,0.747,0
1,16,100000.0,0.0,1.157,0
1,7,100000.0,0.0,1.308,0
22,12,99999.763,0.237,0.001,0.01
22,20,25000.0,0.0,0.001,0
6,19,1550.0,0.0,1.311,0
6,7,1550.0,0.0,1.087,0
11,10,25000.0,0.0,0.001,0
11,3,25000.0,0.0,111.669,0
20,22,25000.0,0.0,0.001,0
20,17,100000.0,0.0,0.926,0
20,15,24999.763,0.237,0.849,0.01
21,3,100000.0,0.0,0.923,0
21,7,100000.0,0.0,0.305,0
21,18,25000.0,0.0,0.894,0
18,2,24999.763,0.237,0.811,0.01
18,21,24999.763,0.237,0.894,0.01
