node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1549.763,0.237,0.846,0.01
14,3,1549.763,0.237,11.259,0.01
13,14,1550.0,0.0,0.846,0
13,2,100000.0,0.0,0.406,0
13,17,100000.0,0.0,0.738,0
13,19,25000.0,0.0,0.001,0
23,2,24989.265,10.74,0.971,0.01
23,17,24991.818,8.182,1.115,0.01
2,23,24986.211,13.782,0.97,0.01
2,12,99997.346,2.652,0.001,0.01
2,7,100000.0,0.0,0.039,0
2,4,99994.78,5.218,0.473,0.01
2,13,100000.0,0.0,0.406,0
2,18,25000.0,0.0,1.014,0
3,1,99999.763,0.237,0.63,0.01
3,11,24999.763,0.237,0.748,0.01
3,21,99999.763,0.237,0.001,0.01
3,14,1550.0,0.0,11.259,0
3,10,99999.763,0.237,0.505,0.01
1,3,99999.763,0.237,0.63,0.01
1,7,99999.763,0.237,1.238,0.01
1,16,99996.373,3.625,123.926,0.01
10,12,99999.763,0.237,0.394,0.01
10,17,99999.763,0.237,0.612,0.01
10,3,99999.763,0.237,0.505,0.01
10,11,24997.19,2.81,0.35,0.01
10,16,99996.381,3.621,0.001,0.01
12,10,99999.763,0.237,0.394,0.01
12,2,99996.606,3.396,0.001,0.01
12,22,99999.763,0.237,0.859,0.01
11,3,24999.763,0.237,0.748,0.01
11,10,24996.381,3.619,0.35,0.01
6,19,1549.763,0.237,0.577,0.01
6,7,1549.763,0.237,1.187,0.01
19,6,1550.0,0.0,0.577,0
19,7,24999.763,0.237,0.852,0.01
19,13,25000.0,0.0,0.001,0
22,12,100000.0,0.0,0.859,0
22,20,24999.763,0.237,1.357,0.01
21,3,99999.763,0.237,0.001,0.01
21,7,99996.373,3.627,0.001,0.01
21,18,25000.0,0.0,0.001,0
7,19,25000.0,0.0,0.852,0
7,2,100000.0,0.0,0.039,0
7,21,99997.348,2.652,0.001,0.01
7,6,1550.0,0.0,1.188,0
7,1,100000.0,0.0,1.238,0
7,17,99993.074,6.926,0.365,0.01
17,23,24989.671,10.329,1.114,0.01
17,10,99999.763,0.237,0.612,0.01
17,7,99994.704,5.296,0.365,0.01
17,20,99999.763,0.237,0.79,0.01
17,13,100000.0,0.0,0.738,0
4,2,99993.231,6.772,0.473,0.01
4,16,99994.782,5.22,0.001,0.01
20,22,25000.0,0.0,1.357,0
20,17,100000.0,0.0,0.79,0
20,15,25000.0,0.0,0.987,0
16,1,99997.354,2.647,123.926,0.01
16,5,25000.0,0.0,0.825,0
16,9,100000.0,0.0,0.001,0
16,10,99997.425,2.573,0.001,0.01
16,4,99993.228,6.769,0.001,0.01
5,16,24999.763,0.237,0.825,0.01
5,8,25000.0,0.0,0.062,0
8,5,25000.0,0.0,0.062,0
8,9,25000.0,0.0,1.177,0
9,15,25000.0,0.0,0.004,0
9,16,100000.0,0.0,0.001,0
9,8,25000.0,0.0,1.176,0
15,9,25000.0,0.0,0.005,0
15,20,25000.0,0.0,0.987,0
18,21,25000.0,0.0,0.001,0
18,2,25000.0,0.0,1.014,0
