node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1550.0,0.0,123.21,0
14,3,1550.0,0.0,0.784,0
13,14,1549.764,0.236,123.209,0.01
13,2,99999.764,0.236,0.282,0.01
13,17,99999.764,0.236,0.001,0.01
13,19,24999.764,0.236,1.13,0.01
23,2,25000.0,0.0,1.108,0
23,17,25000.0,0.0,0.001,0
2,23,25000.0,0.0,1.108,0
2,12,99999.764,0.236,0.625,0.01
2,7,99999.764,0.236,0.986,0.01
2,4,99999.764,0.236,0.262,0.01
2,13,100000.0,0.0,0.282,0
2,18,25000.0,0.0,0.236,0
3,1,100000.0,0.0,0.839,0
3,11,25000.0,0.0,0.598,0
3,21,100000.0,0.0,1.48,0
3,14,1550.0,0.0,0.783,0
3,10,100000.0,0.0,1.078,0
1,3,100000.0,0.0,0.84,0
1,7,99999.764,0.236,0.425,0.01
1,16,99999.764,0.236,0.001,0.01
10,12,100000.0,0.0,0.458,0
10,17,100000.0,0.0,0.001,0
10,3,100000.0,0.0,1.078,0
10,11,25000.0,0.0,0.985,0
10,16,100000.0,0.0,0.001,0
12,10,100000.0,0.0,0.458,0
12,2,100000.0,0.0,0.626,0
12,22,100000.0,0.0,10.762,0
11,3,25000.0,0.0,0.598,0
11,10,25000.0,0.0,0.985,0
6,19,1550.0,0.0,1.034,0
6,7,1550.0,0.0,0.702,0
19,6,1549.764,0.236,1.034,0.01
19,7,25000.0,0.0,1.12,0
19,13,24999.764,0.236,1.13,0.01
22,12,100000.0,0.0,10.762,0
22,20,25000.0,0.0,0.001,0
21,3,100000.0,0.0,1.48,0
21,7,100000.0,0.0,1.314,0
21,18,25000.0,0.0,1.552,0
7,19,24999.764,0.236,1.12,0.01
7,2,99999.764,0.236,0.986,0.01
7,21,99999.764,0.236,1.314,0.01
7,6,1549.764,0.236,0.702,0.01
7,1,99999.764,0.236,0.425,0.01
7,17,100000.0,0.0,0.001,0
17,23,25000.0,0.0,0.001,0
17,10,100000.0,0.0,0.001,0
17,7,100000.0,0.0,0.001,0
17,20,100000.0,0.0,0.001,0
17,13,100000.0,0.0,0.001,0
4,2,100000.0,0.0,0.263,0
4,16,99999.764,0.236,0.001,0.01
20,22,25000.0,0.0,0.001,0
20,17,100000.0,0.0,0.001,0
20,15,24999.764,0.236,0.325,0.01
16,1,99999.764,0.236,0.001,0.01
16,5,24999.764,0.236,0.001,0.01
16,9,99999.764,0.236,0.001,0.01
16,10,99999.764,0.236,0.001,0.01
16,4,99999.764,0.236,0.001,0.01
5,16,24999.764,0.236,0.001,0.01
5,8,24999.764,0.236,0.791,0.01
8,5,25000.0,0.0,0.791,0
8,9,25000.0,0.0,1.532,0
9,15,24999.764,0.236,1.091,0.01
9,16,99999.764,0.236,0.001,0.01
9,8,24999.764,0.236,1.532,0.01
15,9,25000.0,0.0,1.091,0
15,20,25000.0,0.0,0.325,0
18,21,24999.764,0.236,1.552,0.01
18,2,24999.764,0.236,0.237,0.01
