node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1550.0,0.0,9.113,0
14,3,1550.0,0.0,1.79,0
13,14,1549.76,0.24,9.113,0.01
13,2,100000.0,0.0,0.293,0
13,17,100000.0,0.0,0.348,0
13,19,25000.0,0.0,0.001,0
23,2,25000.0,0.0,1.491,0
23,17,25000.0,0.0,0.448,0
2,23,25000.0,0.0,1.492,0
2,12,100000.0,0.0,0.466,0
2,7,100000.0,0.0,0.097,0
2,4,100000.0,0.0,0.215,0
2,13,99999.76,0.24,0.293,0.01
2,18,24999.76,0.24,0.303,0.01
3,1,100000.0,0.0,1.032,0
3,11,25000.0,0.0,0.594,0
3,21,100000.0,0.0,143.976,0
3,14,1549.76,0.24,1.789,0.01
3,10,100000.0,0.0,1.605,0
1,3,100000.0,0.0,1.032,0
1,7,100000.0,0.0,0.396,0
1,16,100000.0,0.0,0.293,0
10,12,99999.76,0.24,2.146,0.01
10,17,99999.76,0.24,0.851,0.01
10,3,99999.76,0.24,1.605,0.01
10,11,24999.76,0.24,1.965,0.01
10,16,99999.76,0.24,1.684,0.01
12,10,100000.0,0.0,2.145,0
12,2,99999.76,0.24,0.466,0.01
12,22,100000.0,0.0,0.851,0
11,3,25000.0,0.0,0.594,0
11,10,25000.0,0.0,1.964,0
6,19,1550.0,0.0,122.484,0
6,7,1550.0,0.0,0.002,0
19,6,1550.0,0.0,122.483,0
19,7,25000.0,0.0,0.891,0
19,13,25000.0,0.0,0.001,0
22,12,99999.76,0.24,0.851,0.01
22,20,25000.0,0.0,1.479,0
21,3,100000.0,0.0,143.977,0
21,7,100000.0,0.0,0.959,0
21,18,24999.76,0.24,1.508,0.01
7,19,25000.0,0.0,0.891,0
7,2,100000.0,0.0,0.097,0
7,21,100000.0,0.0,0.959,0
7,6,1550.0,0.0,0.003,0
7,1,100000.0,0.0,0.395,0
7,17,100000.0,0.0,1.254,0
17,23,25000.0,0.0,0.448,0
17,10,100000.0,0.0,0.85,0
17,7,99999.76,0.24,1.253,0.01
17,20,100000.0,0.0,0.794,0
17,13,99999.76,0.24,0.348,0.01
4,2,99999.76,0.24,0.215,0.01
4,16,100000.0,0.0,0.674,0
20,22,24999.76,0.24,1.479,0.01
20,17,99999.76,0.24,0.794,0.01
20,15,25000.0,0.0,0.587,0
16,1,100000.0,0.0,0.293,0
16,5,25000.0,0.0,0.991,0
16,9,100000.0,0.0,0.805,0
16,10,100000.0,0.0,1.684,0
16,4,100000.0,0.0,0.674,0
5,16,25000.0,0.0,0.992,0
5,8,25000.0,0.0,0.104,0
8,5,24999.76,0.24,0.104,0.01
8,9,24999.76,0.24,128.271,0.01
9,15,25000.0,0.0,0.535,0
9,16,100000.0,0.0,0.805,0
9,8,25000.0,0.0,128.27,0
15,9,24999.76,0.24,0.535,0.01
15,20,24999.76,0.24,0.587,0.01
18,21,25000.0,0.0,1.508,0
18,2,25000.0,0.0,0.302,0
