node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1192.221,357.958,158.721,0.01
14,3,1550.0,0.0,0.001,0
13,14,804.014,745.613,158.721,0.01
13,2,97166.166,2835.253,0.817,0.01
13,17,99004.182,990.846,1.037,0.6
13,19,24182.663,816.52,0.251,0.01
23,2,25000.0,0.0,0.121,0
23,17,24976.124,23.876,1.002,0.01
2,23,24964.186,35.814,0.121,0.01
2,12,92508.963,7491.037,0.284,0.01
2,7,96066.46,3931.572,130.359,0.01
2,4,100000.0,0.0,1.541,0
2,13,99468.523,531.211,0.817,0.01
2,18,24265.578,734.422,0.659,0.01
3,1,98258.809,1741.191,0.001,0.01
3,11,23521.181,1487.014,0.001,0
3,21,100000.0,0.0,0.001,0
3,14,1550.0,0.0,0.001,0
3,10,99791.296,208.704,0.001,0.01
1,3,99838.999,161.001,0.001,0.01
1,7,93249.905,6753.473,3.796,0.01
1,16,91818.789,8193.507,1.221,0.01
10,12,75319.22,24687.591,1.477,0.07
10,17,100000.0,0.0,0.516,0
10,3,99767.444,232.556,0.001,0.01
10,11,23348.254,1654.228,1.239,0.01
10,16,96891.732,3111.383,1.717,0.01
12,10,95648.633,4347.014,1.477,0.01
12,2,88724.407,11269.624,0.284,0.05
12,22,98853.961,1146.613,0.56,0.01
11,3,25000.0,0.0,0.001,0
11,10,17254.389,7751.876,1.239,0
6,19,1550.0,0.0,0.453,0
6,7,1424.777,125.285,4.328,0.01
19,6,1550.0,0.0,0.453,0
19,7,23551.72,1455.696,1.761,0
19,13,24553.0,447.447,0.251,0.01
22,12,99432.425,567.291,0.56,0.01
22,20,25000.0,0.0,6.868,0
21,3,100000.0,0.0,0.001,0
21,7,98853.387,1145.465,1.102,0.01
21,18,24104.208,889.374,2.195,0.67
7,19,24271.912,727.36,1.761,0.01
7,2,97058.779,2942.694,130.359,0.01
7,21,98317.357,1690.301,1.102,0
7,6,1430.44,119.5,4.328,0.01
7,1,94493.413,5491.906,3.796,0.22
7,17,91766.967,8231.187,0.499,0.07
17,23,24982.093,17.907,1.002,0.01
17,10,100000.0,0.0,0.516,0
17,7,93971.117,6031.832,0.499,0
17,20,95839.639,4172.298,0.593,0
17,13,99450.616,548.834,1.038,0.01
4,2,99999.76,0.24,1.541,0.01
4,16,98292.879,1702.004,2.301,0.35
20,22,24999.76,0.24,6.868,0.01
20,17,97827.061,2172.939,0.593,0.01
20,15,20785.919,4211.972,0.728,0.01
16,1,96852.545,3142.731,1.221,0.01
16,5,18585.892,6416.865,1.217,0
16,9,99999.76,0.24,0.001,0.01
16,10,84001.162,16006.687,1.717,0
16,4,94840.0,5157.416,2.301,0.01
5,16,7379.649000000001,17623.206,1.217,0.03
5,8,22373.66,2617.749,0.611,0.23
8,5,12811.426,12182.874,0.611,0.15
8,9,24582.351,418.277,0.001,0.01
9,15,22981.483,2010.531,0.001,0.3
9,16,100000.0,0.0,0.001,0
9,8,17953.106,7054.207,0.001,0
15,9,20805.686,4186.573,0.001,0.28
15,20,22965.365,2041.622,0.728,0
18,21,24617.987,382.204,2.195,0.01
18,2,23585.358,1414.642,0.659,0.01
