node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24976.172,23.864,1.02,0.01
19,6,1395.117,155.504,0.975,0.01
19,7,24392.08,608.529,1.136,0.01
13,19,24713.634,285.937,1.02,0.01
13,17,95629.135,4373.654,0.411,0.14
13,2,100000.0,0.0,1.052,0
13,14,0,1549.839,443.755,0.38
17,13,97998.155,2009.765,0.412,0
17,7,99999.759,0.24,0.554,0.01
17,23,15977.845,9025.058,0.556,0
17,10,100000.0,0.0,1.415,0
17,20,99247.535,752.465,0.001,0.01
2,13,99999.479,0.521,1.052,0.01
2,23,17934.91,7061.552,0.804,0.01
2,12,87076.713,12941.202,2.578,0
2,7,98482.366,1522.083,1.412,0
2,4,87237.534,12761.622,1.386,0
2,18,23428.351,1570.862,0.953,0.01
14,13,0,1551.672,443.755,0
14,3,209.59799999999996,1335.708,1218.685,0.01
10,16,99910.36,89.865,2.436,0.01
10,12,95470.16,4526.974,0.852,0.26
10,11,24874.6,119.739,1.794,4.55
10,17,99999.76,0.24,1.416,0.01
10,3,99266.68,733.687,17.95,0.01
16,10,99982.075,17.88,2.436,0.01
16,9,92262.456,7741.424,2.003,0.01
16,5,25000.0,0.0,1.425,0
16,1,100000.0,0.0,1.351,0
16,4,83610.747,16378.808,1.916,0
8,9,16192.436,8805.737,1.351,0.27
8,5,21618.749,3384.637,1.648,0.01
9,8,19966.58,5032.756,1.351,0
9,16,83907.402,16084.531,2.003,0.01
9,15,24892.397,113.353,1.381,0
15,9,24844.645,155.667,1.381,0.01
15,20,24946.066,48.016,0.02,10.0
3,14,0,1549.839,1218.684,0.38
3,1,99999.76,0.241,0.627,0.01
3,11,22799.66,2204.752,0.001,0.01
3,21,99850.685,149.689,1.133,0.01
3,10,99999.72,0.28,17.949,0.01
23,2,15974.942,9017.635,0.804,0.13
23,17,17998.417999999998,7008.602,0.556,0.01
12,2,96864.489,3135.511,2.578,0.01
12,10,99934.309,65.56,0.852,0.01
12,22,99187.816,812.184,0.626,0.01
7,2,94759.259,5240.02,1.411,0.11
7,1,99415.043,586.131,1.179,0.01
7,6,1550.0,0.0,0.436,0
7,19,24629.83,369.8,1.136,0.01
7,21,100000.0,0.0,1.587,0
7,17,100000.0,0.0,0.554,0
4,2,81275.15299999999,18737.644,1.386,0.03
4,16,91929.695,8072.421,1.915,0.07
5,8,20750.105,4257.569,1.648,0
5,16,25000.0,0.0,1.426,0
1,3,100000.0,0.0,0.627,0
1,16,100000.0,0.0,1.35,0
1,7,95831.29,4172.298,1.179,0
22,12,99516.032,483.968,0.625,0.01
22,20,25000.0,0.0,1.234,0
6,19,1448.324,101.269,0.975,0.01
6,7,1550.0,0.0,0.436,0
11,10,20674.145,4326.96,1.794,0
11,3,24575.779,423.372,0.001,0.01
20,22,24999.76,0.241,1.235,0.01
20,17,99719.078,280.922,0.001,0.01
20,15,24916.393,83.524,0.02,0.01
21,3,99988.044,11.926,1.133,0.01
21,7,100000.0,0.0,1.586,0
21,18,24288.385,710.902,2.094,0.01
18,2,22629.138,2372.05,0.954,0.01
18,21,24372.946,627.683,2.094,0.01
