node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,548.219,1007.24,2.296,0
14,3,667.479,882.08,1.761,0.01
13,14,36.16000000000008,1514.597,2.296,0.01
13,2,81690.64,18300.21,0.008,0.01
13,17,91012.08,8984.895,1.067,0
13,19,24028.28,971.72,0.732,0.01
23,2,25000.0,0.0,0.001,0
23,17,24892.774,107.173,0.001,0.01
2,23,25000.0,0.0,0.001,0
2,12,77529.875,22464.855,1.016,0
2,7,96348.106,3653.72,0.696,0.01
2,4,85774.393,14225.607,0.809,0.01
2,13,90546.207,9464.48,0.008,0
2,18,25000.0,0.0,1.016,0
3,1,98510.0,1490.745,1.413,0.01
3,11,22753.08,2246.92,2.656,0.01
3,21,96739.88,3258.491,0.939,0.01
3,14,411.6400000000001,1138.929,1.761,0.01
3,10,100000.0,0.0,142.475,0
1,3,96738.249,3260.12,1.413,0.01
1,7,99361.721,637.96,1.232,0.01
1,16,88181.131,11836.8,1.508,0
10,12,90315.0,9675.325,0.725,0.01
10,17,100000.0,0.0,1.696,0
10,3,99332.48,667.52,142.475,0.01
10,11,22347.8,2652.2,0.584,0.01
10,16,100000.0,0.0,0.412,0
12,10,97433.806,2568.76,0.725,0.01
12,2,90437.802,9561.019,1.017,0.06
12,22,98344.535,1656.292,1.183,0.01
11,3,24946.36,53.64,2.656,0.01
11,10,16876.28,8123.72,0.584,0.01
6,19,1382.796,167.12,0.06,0.01
6,7,1549.76,0.24,1.594,0.01
19,6,1359.04,191.056,0.06,0.01
19,7,24999.76,0.24,0.891,0.01
19,13,24046.16,953.84,0.733,0.01
22,12,99076.662,928.831,1.183,0
22,20,24999.76,0.24,1.62,0.01
21,3,99350.685,649.64,0.938,0.01
21,7,97045.077,2956.4,125.399,0.01
21,18,20466.707000000002,4533.293,1.28,0.01
7,19,25000.0,0.0,0.891,0
7,2,96399.92,3598.281,0.695,0.01
7,21,96709.84,3288.516,125.399,0.01
7,6,1549.76,0.24,1.594,0.01
7,1,98807.76,1192.836,1.232,0.01
7,17,99999.76,0.24,1.472,0.01
17,23,24916.643,83.398,0.001,0.01
17,10,100000.0,0.0,1.696,0
17,7,100000.0,0.0,1.472,0
17,20,99267.652,732.714,1.416,0.01
17,13,86508.132,13505.36,1.067,0.01
4,2,74605.217,25400.74,0.809,0
4,16,86519.02,13493.68,1.001,0
20,22,25000.0,0.0,1.62,0
20,17,99511.524,488.232,1.416,0.01
20,15,24469.585,530.68,1.517,0.01
16,1,96406.12,3589.715,1.509,0.17
16,5,13324.36,11669.805,1.192,0.01
16,9,91936.12,8057.92,1.453,0.07
16,10,99999.76,0.24,0.413,0.01
16,4,74050.16,25930.915,1.001,0.02
5,16,11131.814,13875.12,1.192,0.01
5,8,19894.593,5107.96,1.595,0.01
8,5,18604.92,6391.884,1.595,0.01
8,9,25000.0,0.0,0.834,0
9,15,24797.221,202.88,1.84,0.01
9,16,89986.95999999999,10013.04,1.453,0.01
9,8,24999.76,0.24,0.834,0.01
15,9,24475.52,524.218,1.84,0.01
15,20,24696.04,303.808,1.517,0.01
18,21,22605.037,2394.963,1.28,0.01
18,2,24999.76,0.24,1.015,0.01
