node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1550.0,0.0,0.001,0
14,3,1550.0,0.0,0.001,0
13,14,1549.762,0.238,0.001,0.01
13,2,100000.0,0.0,0.249,0
13,17,100000.0,0.0,0.523,0
13,19,25000.0,0.0,4.069,0
23,2,25000.0,0.0,1.266,0
23,17,25000.0,0.0,1.18,0
2,23,25000.0,0.0,1.265,0
2,12,100000.0,0.0,0.905,0
2,7,100000.0,0.0,0.793,0
2,4,100000.0,0.0,0.614,0
2,13,99999.762,0.238,0.249,0.01
2,18,24999.762,0.238,1.021,0.01
3,1,100000.0,0.0,0.163,0
3,11,25000.0,0.0,0.17,0
3,21,100000.0,0.0,0.08,0
3,14,1550.0,0.0,0.001,0
3,10,100000.0,0.0,0.813,0
1,3,100000.0,0.0,0.163,0
1,7,100000.0,0.0,0.63,0
1,16,100000.0,0.0,0.836,0
10,12,100000.0,0.0,0.001,0
10,17,100000.0,0.0,0.911,0
10,3,100000.0,0.0,0.813,0
10,11,25000.0,0.0,5.029,0
10,16,100000.0,0.0,0.766,0
12,10,100000.0,0.0,0.001,0
12,2,99999.762,0.238,0.905,0.01
12,22,100000.0,0.0,0.001,0
11,3,25000.0,0.0,0.17,0
11,10,25000.0,0.0,5.029,0
6,19,1550.0,0.0,130.328,0
6,7,1550.0,0.0,0.36,0
19,6,1550.0,0.0,130.328,0
19,7,25000.0,0.0,4.667,0
19,13,24999.762,0.0,4.069,100.0
22,12,99999.762,0.238,0.001,0.01
22,20,25000.0,0.0,4.162,0
21,3,100000.0,0.0,0.08,0
21,7,100000.0,0.0,0.714,0
21,18,25000.0,0.0,0.745,0
7,19,24999.762,0.238,4.667,0.01
7,2,99999.762,0.238,0.794,0.01
7,21,99999.762,0.238,0.714,0.01
7,6,1549.762,0.238,0.36,0.01
7,1,99999.762,0.238,0.63,0.01
7,17,100000.0,0.0,0.883,0
17,23,25000.0,0.0,1.18,0
17,10,100000.0,0.0,0.911,0
17,7,99999.762,0.238,0.883,0.01
17,20,100000.0,0.0,116.845,0
17,13,99999.762,0.238,0.523,0.01
4,2,99999.762,0.238,0.615,0.01
4,16,100000.0,0.0,0.521,0
20,22,25000.0,0.0,4.163,0
20,17,100000.0,0.0,116.845,0
20,15,25000.0,0.0,0.563,0
16,1,99999.762,0.238,0.836,0.01
16,5,24999.762,0.238,0.245,0.01
16,9,99999.762,0.238,0.001,0.01
16,10,100000.0,0.0,0.765,0
16,4,99999.762,0.238,0.521,0.01
5,16,25000.0,0.0,0.245,0
5,8,25000.0,0.0,0.975,0
8,5,25000.0,0.0,0.975,0
8,9,24999.762,0.238,1.313,0.01
9,15,25000.0,0.0,0.001,0
9,16,100000.0,0.0,0.001,0
9,8,25000.0,0.0,1.313,0
15,9,24999.762,0.238,0.001,0.01
15,20,24999.762,0.238,0.563,0.01
18,21,25000.0,0.0,0.745,0
18,2,25000.0,0.0,1.021,0
