node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24994.046,5.957,1.264,0.01
19,6,1073.676,475.374,1.093,0.01
19,7,25000.0,0.0,0.885,0
13,19,24934.473,65.495,1.264,0.01
13,17,92106.947,7875.182,0.95,0.23
13,2,92279.7,7708.386,0.382,0.15
13,14,1013.868,534.796,4.549,0.01
17,13,94102.309,5903.648,0.949,0
17,7,99999.76,0.24,1.144,0.01
17,23,24999.76,0.24,0.734,0.01
17,10,99999.76,0.24,2.989,0.01
17,20,99600.64,399.36,0.001,0.01
2,13,92303.528,7714.343,0.381,0
2,23,25000.0,0.0,1.151,0
2,12,87704.708,12289.335,0.41,0.05
2,7,97206.157,2793.843,0.71,0.01
2,4,92083.118,7924.835,4.643,0
2,18,23212.894,1787.106,6.243,0.01
14,13,1264.776,285.937,4.549,0.01
14,3,1550.0,0.0,0.709,0
10,16,99934.233,65.8,0.001,0.01
10,12,95252.014,4742.029,0.001,0.13
10,11,24415.972,584.028,2.084,0.01
10,17,99999.76,0.24,2.99,0.01
10,3,99999.76,0.24,0.726,0.01
16,10,100000.0,0.0,0.001,0
16,9,95947.2,4050.775,0.001,0.01
16,5,22043.84,2954.683,0.001,0.01
16,1,99779.48,219.86,86.941,0.01
16,4,84271.56,15736.543,0.001,0
8,9,20629.491,4372.694,1.676,0.01
8,5,24987.852,12.154,1.722,0.01
9,8,23498.831,1500.42,1.676,0.01
9,16,88413.593,11592.2,0.001,0.01
9,15,25000.0,0.0,1.423,0
15,9,25000.0,0.0,1.423,0
15,20,24910.645,89.355,0.001,0.01
3,14,1549.76,0.239,0.709,0.01
3,1,95317.541,4676.73,2.398,0
3,11,22843.318,2144.768,0.001,0.55
3,21,99797.221,202.88,3.036,0.01
3,10,99999.76,0.24,0.725,0.01
23,2,24981.889,18.111,1.152,0.01
23,17,24999.76,0.24,0.734,0.01
12,2,96610.455,3389.545,0.409,0.01
12,10,99904.688,95.312,0.001,0.01
12,22,99565.137,435.08,1.827,0.01
7,2,94221.689,5772.354,0.71,0.1
7,1,98206.937,1794.536,1.272,0
7,6,1168.751,380.299,1.12,0.01
7,19,25000.0,0.0,0.885,0
7,21,99958.301,41.72,1.29,0.01
7,17,99999.76,0.24,1.143,0.01
4,2,82179.54000000001,17817.451,4.643,0.07
4,16,96004.835,3993.2,0.001,0.15
5,8,24940.43,65.495,1.721,0
5,16,20967.096,4028.96,0.001,0.15
1,3,98508.514,1489.255,2.398,0.4
1,16,96618.903,3391.24,86.94,0.01
1,7,94919.442,5081.339,1.272,0.23
22,12,99558.72,441.059,1.827,0.01
22,20,24970.2,29.785,0.001,0.01
6,19,1318.255,232.208,1.093,0.01
6,7,991.436,559.96,1.12,0.01
11,10,20979.010000000002,4020.99,2.084,0.01
11,3,21443.658,3562.299,0.001,0
20,22,24910.405,89.64,0.001,0.01
20,17,99684.038,315.962,0.001,0.01
20,15,24958.301,41.699,0.001,0.01
21,3,99987.84,12.154,3.036,0.01
21,7,99946.12,53.853,1.29,0.01
21,18,24433.843,566.157,1.151,0.01
18,2,22700.59,2299.41,6.244,0.01
18,21,24535.352,464.648,1.151,0.01
