node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24659.638,334.572,2.509,1.72
19,6,1412.177,137.823,2.372,0.01
19,7,24999.76,0.24,0.001,0.01
13,19,24719.068,280.792,2.509,0.01
13,17,100000.0,0.0,1.286,0
13,2,97293.348,2709.361,1.356,0.01
13,14,1192.4,357.421,0.963,0.01
17,13,99999.187,0.812,1.285,0.01
17,7,97184.064,2814.527,0.001,0.01
17,23,24998.947,1.053,0.688,0.01
17,10,99075.035,924.04,2.697,0.01
17,20,97970.238,2029.762,0.543,0.01
2,13,99384.693,614.692,1.356,0.01
2,23,24998.947,1.053,0.001,0.01
2,12,94480.428,5516.81,0.573,0.01
2,7,98054.042,1939.022,0.001,0.3
2,4,97308.296,2696.32,1.267,0
2,18,23674.743,1325.257,87.218,0.01
14,13,1471.747,78.292,0.963,0.01
14,3,936.187,613.813,1.001,0.01
10,16,99999.188,0.813,1.608,0.01
10,12,92531.308,7466.465,1.724,0.08
10,11,22722.468,2273.846,1.554,0.26
10,17,98300.588,1689.181,2.697,0.7
10,3,98878.708,1120.732,1.651,0.01
16,10,99999.187,0.812,1.608,0.01
16,9,98036.384,1964.599,1.441,0.01
16,5,22034.102,2964.414,1.26,0.01
16,1,97338.366,2653.665,1.602,0.01
16,4,94963.912,5039.532,2.523,0
8,9,20637.28,4363.305,1.389,0.14
8,5,24999.188,0.812,0.392,0.01
9,8,23429.112,1574.492,1.388,0
9,16,99683.405,316.436,1.441,0.01
9,15,13645.997,11348.892,0.001,0
15,9,22752.268,2245.14,0.001,0.26
15,20,13639.428,11354.329,0.494,0.1
3,14,965.16,584.84,1.001,0.01
3,1,98693.708,1303.034,0.476,0.01
3,11,24998.948,1.053,1.254,0.01
3,21,99331.428,663.607,0.001,0.88
3,10,97336.972,2664.36,1.651,0.01
23,2,24992.984,7.019,0.001,0.01
23,17,24993.797,6.206,0.689,0.01
12,2,92509.683,7488.1,0.574,0.08
12,10,99439.24,560.48,1.724,0.01
12,22,99116.426,884.016,1.399,0.01
7,2,99355.186,645.137,0.001,0.01
7,1,97303.92,2693.957,0.001,0
7,6,1376.261,173.479,85.419,0.01
7,19,25000.0,0.0,0.001,0
7,21,99939.558,60.503,0.001,0.01
7,17,96474.825,3526.939,0.001,0.01
4,2,95980.138,4015.908,1.267,0.15
4,16,98138.737,1862.194,2.523,0.01
5,8,24998.947,1.052,0.392,0.01
5,16,20896.416,4099.672,1.26,0.14
1,3,99071.509,930.812,0.476,0.01
1,16,93533.361,6456.228,1.602,0.46
1,7,97466.322,2541.283,0.001,0.01
22,12,90543.131,9452.138,1.399,0.01
22,20,24617.938,381.871,4.146,0.01
6,19,1525.12,24.88,2.372,0.01
6,7,1311.598,238.759,85.419,0.01
11,10,17858.498,7146.28,1.554,0
11,3,24998.947,1.052,1.255,0.01
20,22,15977.197,9027.319,4.146,0.01
20,17,97523.311,2476.689,0.544,0.01
20,15,22792.884,2211.972,0.494,0
21,3,99431.896,567.252,0.001,0.01
21,7,99933.288,66.645,0.001,0.01
21,18,24999.187,0.813,0.79,0.01
18,2,23263.091,1736.909,87.218,0.01
18,21,25000.0,0.0,0.79,0
