node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,352.6389999999999,1197.361,378.223,0.01
14,3,394.33799999999997,1155.662,5.928,0.01
13,14,0.9349999999999454,1549.065,378.223,0.01
13,2,95836.042,4163.958,0.417,0.01
13,17,97009.575,2996.382,1.694,0
13,19,24666.407,333.593,1.094,0.01
23,2,17190.345,7815.612,0.715,0
23,17,19912.703999999998,5081.339,1.627,0.12
2,23,20019.93,4991.984,0.715,0
2,12,82474.443,17525.557,1.909,0.01
2,7,97361.039,2625.734,0.001,0.45
2,4,89265.447,10728.596,0.899,0.06
2,13,98879.84,1120.16,0.416,0.01
2,18,23093.513,1906.487,1.292,0.01
3,1,99761.838,238.4,1.411,0.01
3,11,22028.931,2972.554,1.165,0.01
3,21,97511.209,2484.078,1.772,0.24
3,14,287.1110000000001,1256.932,5.928,0.47
3,10,99898.731,101.269,2.041,0.01
1,3,99940.4,59.54,1.411,0.01
1,7,99076.2,922.877,0.001,0.01
1,16,90386.52,9614.633,0.971,0
10,12,95520.32,4479.68,1.291,0.01
10,17,96592.584,3395.502,0.617,0.35
10,3,99422.169,577.831,2.041,0.01
10,11,22212.114,2781.929,1.678,0.21
10,16,97355.082,2652.2,0.94,0
12,10,99791.504,208.496,1.292,0.01
12,2,96592.344,3407.656,1.909,0.01
12,22,98218.851,1781.149,1.256,0.01
11,3,24845.117,154.805,1.166,0.01
11,10,17095.032,7899.01,1.678,0.08
6,19,1502.224,47.656,0.87,0.01
6,7,1239.459,309.61,0.001,0.01
19,6,1412.749,137.595,0.87,0.01
19,7,25000.0,0.0,0.001,0
19,13,24231.304,768.696,1.094,0.01
22,12,99368.316,631.684,1.256,0.01
22,20,22926.957,2073.043,0.235,0.01
21,3,99851.074,148.851,1.772,0.01
21,7,98623.928,1376.072,0.001,0.01
21,18,22599.32,2400.68,0.397,0.01
7,19,24999.76,0.24,0.001,0.01
7,2,98582.697,1418.011,0.001,0.01
7,21,98087.556,1912.444,0.001,0.01
7,6,1269.92,280.922,0.001,0.01
7,1,99541.299,465.12,0.001,0
7,17,98856.252,1143.748,0.001,0.01
17,23,17196.302,7803.698,1.627,0.01
17,10,97688.676,2311.324,0.617,0.01
17,7,97646.977,2353.023,0.001,0.01
17,20,94352.744,5626.573,0.57,0.32
17,13,98891.994,1108.006,1.694,0.01
4,2,71715.822,28290.135,0.899,0
4,16,91147.626,8858.331,0.123,0
20,22,23355.862,1644.138,0.235,0.01
20,17,95361.798,4634.563,0.57,0.13
20,15,21103.868,3896.132,0.89,0.01
16,1,98027.986,1973.0,0.971,0.01
16,5,13824.388,11169.655,1.071,0.05
16,9,95246.057,4753.943,0.244,0.01
16,10,99725.84,274.023,0.94,0.01
16,4,76195.50200000001,23804.498,0.123,0.01
5,16,11686.057,13302.029,1.071,0.09
5,8,19608.896,5385.147,0.078,0.11
8,5,17535.852,7458.191,0.078,0.08
8,9,24731.934,268.066,134.708,0.01
9,15,22587.406,2418.551,0.7,0
9,16,92494.153,7511.804,0.244,0
9,8,24743.848,256.152,134.708,0.01
15,9,21139.61,3860.39,0.7,0.01
15,20,22503.768,2496.232,0.89,0.01
18,21,24541.069,458.931,0.398,0.01
18,2,23266.267,1733.733,1.292,0.01
