node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1550.0,0.0,0.089,0
14,3,1186.076,363.924,1.426,0.01
13,14,1549.76,0.24,0.089,0.01
13,2,96835.0,3166.583,1.151,0.01
13,17,98104.48,1896.468,1.29,0.01
13,19,24469.32,531.477,1.338,0.01
23,2,15733.527,9266.473,1.102,0.01
23,17,22107.954,2892.046,1.271,0.01
2,23,22107.954,2892.046,1.102,0.01
2,12,95623.172,4377.069,4.269,0
2,7,100000.0,0.0,148.204,0
2,4,95271.356,4728.644,0.522,0.01
2,13,99379.61,620.08,1.15,0.01
2,18,24254.387,745.613,1.393,0.01
3,1,99158.799,841.201,1.379,0.01
3,11,21855.936,3142.491,1.64,0.01
3,21,98311.632,1686.68,1.323,0.01
3,14,792.322,757.678,1.426,0.01
3,10,79315.996,20678.038,1.872,0.03
1,3,88640.801,11365.165,1.379,0
1,7,100000.0,0.0,1.661,0
1,16,94998.01699999999,4996.978,0.929,0.01
10,12,83975.41500000001,16028.494,4.534,0
10,17,94499.379,5497.869,0.248,0.01
10,3,96169.85,3830.15,1.872,0.01
10,11,25000.0,0.0,1.256,0
10,16,100000.0,0.0,0.144,0
12,10,99415.628,584.665,4.534,0.01
12,2,96738.249,3261.751,4.269,0.01
12,22,98849.145,1150.855,0.854,0.01
11,3,17254.087,7743.824,1.64,0.08
11,10,25000.0,0.0,1.257,0
6,19,1430.621,119.379,1.094,0.01
6,7,1550.0,0.0,1.342,0
19,6,1424.412,125.588,1.094,0.01
19,7,24976.124,23.852,0.708,0.01
19,13,24140.23,858.48,1.338,0.01
22,12,99427.554,572.446,0.854,0.01
22,20,25000.0,0.0,1.689,0
21,3,99219.24,781.542,1.323,0.01
21,7,100000.0,0.0,1.437,0
21,18,24129.84,870.595,0.247,0.01
7,19,24993.797,6.209,0.708,0.01
7,2,99999.76,0.24,148.204,0.01
7,21,99999.76,0.24,1.438,0.01
7,6,1549.76,0.24,1.342,0.01
7,1,99999.76,0.24,1.66,0.01
7,17,99254.627,745.373,0.39,0.01
17,23,15715.638,9284.362,1.271,0.01
17,10,97251.066,2750.31,0.248,0.01
17,7,99051.886,954.077,0.389,0
17,20,94221.871,5778.129,1.446,0.01
17,13,99409.665,590.04,1.29,0.01
4,2,98365.903,1634.097,0.522,0.01
4,16,99934.167,65.833,0.827,0.01
20,22,25000.0,0.0,1.689,0
20,17,91073.417,8926.583,1.446,0.01
20,15,19460.15,5539.85,2.067,0.01
16,1,89236.578,10768.232,0.929,0.06
16,5,24999.76,0.24,0.001,0.01
16,9,94865.633,5137.76,0.001,0
16,10,99999.76,0.24,0.144,0.01
16,4,99552.536,447.464,0.827,0.01
5,16,25000.0,0.0,0.001,0
5,8,19424.612,5572.6,0.001,0.01
8,5,21084.28,3917.679,0.001,0.01
8,9,14272.0,10733.96,0.001,0
9,15,16476.96,8515.378,0.001,0.14
9,16,88812.84,11192.756,0.001,0.01
9,8,18866.92,6127.12,0.001,0.1
15,9,19478.279000000002,5518.96,0.001,0.01
15,20,16484.622,8515.378,2.067,0.01
18,21,24981.871,18.12,0.247,0.01
18,2,23210.865,1789.135,1.393,0.01
