node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1549.76,0.24,0.813,0.01
14,3,1150.44,399.56,4.171,0.01
13,14,1550.0,0.0,0.813,0
13,2,97949.76,2056.2,0.524,0
13,17,95905.48,4094.52,0.23,0.01
13,19,24886.76,113.297,2.249,0.01
23,2,24922.319,77.72,0.001,0.01
23,17,24999.76,0.24,0.388,0.01
2,23,24981.88,18.111,0.001,0.01
2,12,100000.0,0.0,0.882,0
2,7,100000.0,0.0,0.001,0
2,4,100000.0,0.0,1.605,0
2,13,99803.32,196.68,0.524,0.01
2,18,19409.52,5590.48,0.924,0.01
3,1,99999.76,0.24,0.802,0.01
3,11,14635.32,10352.76,0.001,0.11
3,21,86655.32,13344.68,0.653,0.01
3,14,512.96,1043.0,4.171,0
3,10,99999.76,0.24,0.597,0.01
1,3,99999.76,0.24,0.802,0.01
1,7,99999.76,0.24,0.001,0.01
1,16,92097.04,7902.96,0.001,0.01
10,12,78825.213,21171.494,1.05,0
10,17,94984.89199999999,5012.6,0.827,0.01
10,3,99999.76,0.24,0.597,0.01
10,11,15816.768,9190.56,2.151,0
10,16,83869.895,16128.0,0.141,0
12,10,95806.01699999999,4192.216,1.05,0.14
12,2,100000.0,0.0,0.882,0
12,22,98135.212,1865.72,121.84,0.01
11,3,12728.12,12271.88,0.001,0.01
11,10,13014.2,11985.833,2.152,0.05
6,19,1549.76,0.24,0.98,0.01
6,7,1382.88,167.12,0.001,0.01
19,6,1550.0,0.0,0.979,0
19,7,24588.314,417.44,1.276,0
19,13,24755.518,244.36,2.25,0.01
22,12,96596.84,3401.459,121.84,0.01
22,20,23575.32,1424.68,0.001,0.01
21,3,91578.28,8433.64,0.653,0
21,7,95887.36,4106.68,0.001,0.14
21,18,14391.2,10608.8,1.874,0.01
7,19,24761.6,238.519,1.275,0.01
7,2,100000.0,0.0,0.001,0
7,21,96060.44,3933.6,0.001,0.15
7,6,1406.96,143.04,0.001,0.01
7,1,100000.0,0.0,0.001,0
7,17,97073.4,2932.56,0.001,0
17,23,24999.76,0.24,0.389,0.01
17,10,90487.6,9511.196,0.827,0.06
17,7,97455.08,2544.92,0.001,0.01
17,20,97216.44,2783.56,1.081,0.01
17,13,99237.12,762.88,0.23,0.01
4,2,100000.0,0.0,1.605,0
4,16,97950.785,2056.2,0.001,0
20,22,21781.6,3218.4,0.001,0.01
20,17,98670.92,1329.08,1.081,0.01
20,15,24868.88,131.12,0.943,0.01
16,1,99219.24,780.76,0.001,0.01
16,5,18718.16,6284.658,0.001,0
16,9,90571.28,9428.72,0.001,0.01
16,10,75504.4,24495.928,0.141,0.05
16,4,92359.28,7654.773,0.001,0
5,16,17940.93,7062.6,0.001,0.01
5,8,25000.0,0.0,0.748,0
8,5,25000.0,0.0,0.748,0
8,9,19180.13,5816.96,1.954,0.01
9,15,24934.44,65.56,1.07,0.01
9,16,84700.68,15299.32,0.001,0.01
9,8,21173.68,3822.271,1.955,0.16
15,9,24880.8,119.2,1.07,0.01
15,20,24904.64,95.36,0.943,0.01
18,21,18801.6,6198.4,1.874,0.01
18,2,15535.52,9464.48,0.923,0.01
