node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,24935.694,64.338,0.501,0.01
19,6,982.938,567.062,2.733,0.01
19,7,24999.765,0.235,0.517,0.01
13,19,24941.511,58.46,0.502,0.01
13,17,94408.243,5594.502,1.913,0.01
13,2,99999.764,0.236,128.104,0.01
13,14,1526.605,23.395,0.001,0.01
17,13,99081.276,918.273,1.913,0.01
17,7,80361.551,19642.57,1.258,0
17,23,24947.099,52.875,0.819,0.01
17,10,99999.764,0.235,0.001,0.01
17,20,75328.817,24671.183,1.138,0.01
2,13,100000.0,0.0,128.104,0
2,23,24999.764,0.236,0.001,0.01
2,12,99999.764,0.236,0.768,0.01
2,7,90670.815,9329.185,0.424,0.01
2,4,96004.985,3996.976,3.574,0.01
2,18,20578.253,4423.918,0.532,0.01
14,13,1538.067,11.933,0.001,0.01
14,3,1239.774,310.226,0.001,0.01
10,16,99894.772,105.28,0.001,0.01
10,12,89155.66500000001,10831.576,0.001,0.22
10,11,18966.925,6038.999,0.001,0.01
10,17,100000.0,0.0,0.001,0
10,3,99637.548,362.63,0.001,0.01
16,10,99970.52,29.465,0.001,0.01
16,9,100000.0,0.0,1.743,0
16,5,13120.942,11873.186,1.101,0.1
16,1,86249.303,13738.999,1.601,0.09
16,4,99736.801,263.328,1.745,0.01
8,9,24842.08,157.997,0.986,0.01
8,5,17285.339,7718.449,0.726,0.01
9,8,24847.619,152.306,0.986,0.01
9,16,99999.764,0.236,1.743,0.01
9,15,15701.345,9301.226,1.141,0
15,9,16675.292,8332.882,1.141,0.01
15,20,15424.247,9567.599,1.124,0.18
23,2,24999.764,0.236,0.001,0.01
23,17,24876.938,123.122,0.819,0.01
12,2,100000.0,0.0,0.768,0
12,10,97038.783,2958.313,0.001,0.01
12,22,88471.831,11522.317,1.908,0.05
7,2,84243.14,15739.313,0.424,0.11
7,1,89407.694,10586.457,0.427,0.06
7,6,901.094,648.906,2.131,0.01
7,19,25000.0,0.0,0.517,0
7,21,97971.437,2030.555,0.938,0.01
7,17,77761.569,22242.71,1.258,0.08
4,2,94569.583,5427.753,3.574,0.01
4,16,99824.448,175.466,1.745,0.01
5,8,18644.772,6352.11,0.726,0.01
5,16,11593.422,13405.849,1.101,0
3,1,96578.41,3421.59,0.759,0.01
3,11,25000.0,0.0,2.267,0
3,21,100000.0,0.0,118.166,0
3,10,97051.933,2946.621,0.001,0.01
3,14,836.438,713.562,0.001,0.01
1,3,98666.222,1333.778,0.76,0.01
1,16,88021.276,11990.422,1.601,0
1,7,77820.844,22202.552,0.427,0
22,12,79436.976,20563.024,1.908,0.01
22,20,13190.947,11809.053,2.499,0.01
6,19,1140.5439999999999,409.456,2.733,0.01
6,7,807.322,742.678,2.131,0.01
11,10,16988.729,8015.105,0.001,0
11,3,24999.764,0.236,2.267,0.01
20,22,3535.808000000001,21464.192,2.5,0.01
20,17,84364.143,15635.857,1.138,0.01
20,15,16356.976,8640.392,1.124,0
21,3,99999.764,0.236,118.166,0.01
21,7,98928.895,1070.054,0.938,0.01
21,18,25000.0,0.0,2.375,0
18,2,22659.303,2339.549,0.532,0.01
18,21,25000.0,0.0,2.375,0
