node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1550.0,0.0,0.324,0
14,3,1109.3890000000001,440.394,2.13,0.01
13,14,1550.0,0.0,0.324,0
13,2,100000.0,0.0,0.358,0
13,17,94791.606,5208.394,1.769,0.01
13,19,25000.0,0.0,1.637,0
23,2,6156.768,18852.518,0.001,0.01
23,17,17565.911,7434.089,0.001,0.01
2,23,17632.982,7363.389,0.001,0.01
2,12,100000.0,0.0,13.865,0
2,7,100000.0,0.0,0.032,0
2,4,93243.963,6752.709,0.458,0.01
2,13,100000.0,0.0,0.358,0
2,18,21181.37,3820.739,0.001,0
3,1,87521.931,12484.219,1.456,0.01
3,11,20924.65,4079.212,4.533,0
3,21,98073.773,1930.197,137.095,0
3,14,492.818,1057.703,2.13,0.01
3,10,100000.0,0.0,1.078,0
1,3,94900.66,5096.828,1.455,0.01
1,7,64087.255,35918.542,0.803,0
1,16,82798.541,17201.459,1.485,0.01
10,12,76923.489,23076.887,0.97,0
10,17,93231.976,6764.69,1.257,0.01
10,3,99999.764,0.236,1.078,0.01
10,11,24999.764,0.236,1.426,0.01
10,16,99999.763,0.237,0.581,0.01
12,10,94914.916,5087.59,0.969,0.01
12,2,100000.0,0.0,13.865,0
12,22,100000.0,0.0,1.637,0
11,3,16970.931,8021.044,4.533,0.22
11,10,25000.0,0.0,1.426,0
6,19,1550.0,0.0,143.42,0
6,7,1397.255,152.67,1.283,0.01
19,6,1550.0,0.0,143.421,0
19,7,24095.278,904.276,0.439,0.01
19,13,25000.0,0.0,1.637,0
22,12,99999.764,0.236,1.637,0.01
22,20,24248.394,751.606,0.975,0.01
21,3,98803.071,1198.108,137.094,0.01
21,7,100000.0,0.0,1.0,0
21,18,24999.764,0.236,1.542,0.01
7,19,24365.833,634.48,0.439,0.01
7,2,100000.0,0.0,0.032,0
7,21,100000.0,0.0,1.0,0
7,6,1379.714,170.37,1.283,0.01
7,1,84251.507,15738.63,0.803,0.11
7,17,62531.271,37474.601,0.654,0
17,23,6150.897000000001,18849.103,0.001,0.01
17,10,77046.424,22953.139,1.257,0.05
17,7,82935.961,17064.039,0.654,0.01
17,20,98068.138,1931.862,1.353,0.01
17,13,99283.389,716.611,1.769,0.01
4,2,96529.695,3472.016,0.458,0.01
4,16,100000.0,0.0,0.255,0
20,22,23819.507,1180.493,0.975,0.01
20,17,98461.32,1538.68,1.353,0.01
20,15,24859.074,140.926,0.001,0.01
16,1,76900.227,23093.898,1.485,0.03
16,5,14149.216,10851.31,0.588,0
16,9,93802.07,6197.696,0.001,0
16,10,100000.0,0.0,0.582,0
16,4,100000.0,0.0,0.255,0
5,16,11770.562,13224.209,0.588,0.09
5,8,20725.241,4274.759,0.378,0.01
8,5,18329.261,6670.739,0.378,0.01
8,9,24917.557,88.272,0.001,0
9,15,24847.405,152.67,0.001,0.01
9,16,90503.909,9499.576,0.001,0.06
9,8,24835.667,164.414,0.001,0.01
15,9,24970.64,29.345,0.001,0.01
15,20,24841.458,158.542,0.001,0.01
18,21,25000.0,0.0,1.542,0
18,2,22769.769,2232.43,0.001,0.01
