node1,node2,available_bandwidth,throughput,delay,packet_loss
14,13,1173.455,376.359,0.523,0.01
14,3,1196.989,352.837,0.595,0.01
13,14,1208.925,341.244,0.523,0.01
13,2,93942.73300000001,6057.267,1.365,0.01
13,17,99999.763,0.237,0.786,0.01
13,19,24999.763,0.237,0.154,0.01
23,2,24952.978,47.045,5.363,0.01
23,17,24982.367,17.633,2.963,0.01
2,23,24994.119,5.878,5.363,0.01
2,12,89326.453,10668.284,1.346,0.01
2,7,95342.319,4655.385,0.974,0.01
2,4,96683.098,3320.178,1.187,0.01
2,13,99041.46,958.54,1.365,0.01
2,18,21977.366,3022.634,0.173,0.01
3,1,99823.582,176.505,0.726,0.01
3,11,21465.752,3534.248,6.271,0.01
3,21,92361.085,7635.148,1.744,0.01
3,14,532.654,1017.848,0.596,0.01
3,10,97512.501,2487.499,1.22,0.01
1,3,99994.116,5.881,0.726,0.01
1,7,93780.888,6218.856,0.692,0
1,16,90739.112,9264.15,6.433,0.06
10,12,86939.161,13054.398,1.375,0.01
10,17,98153.488,1845.602,1.767,0.01
10,3,97547.785,2452.215,1.219,0.01
10,11,25000.0,0.0,0.001,0
10,16,98447.519,1554.783,0.403,0.01
12,10,99529.783,470.449,1.376,0.01
12,2,95521.183,4481.026,1.346,0.01
12,22,99564.813,435.187,1.31,0.01
11,3,16743.621,8256.379,6.271,0.01
11,10,24999.763,0.237,0.001,0.01
6,19,1196.752,353.074,0.515,0.01
6,7,726.071,823.116,0.948,0.01
19,6,885.254,665.074,0.516,0.01
19,7,24999.763,0.237,0.313,0.01
19,13,24999.763,0.237,0.154,0.01
22,12,99794.28,205.72,1.31,0.01
22,20,24506.272,493.728,3.971,0.01
21,3,99876.568,123.493,1.744,0.01
21,7,100000.0,0.0,136.822,0
21,18,16267.292,8738.589,0.001,0
7,19,24999.763,0.237,0.313,0.01
7,2,92840.71,7162.822,0.974,0.01
7,21,99999.763,0.237,136.822,0.01
7,6,1056.036,494.452,0.948,0.01
7,1,97766.23300000001,2235.972,0.692,0.01
7,17,96859.753,3138.698,1.699,0.01
17,23,25000.0,0.0,2.963,0
17,10,98130.888,1870.035,1.767,0.01
17,7,98648.126,1352.541,1.699,0.01
17,20,90889.546,9110.454,1.277,0.01
17,13,100000.0,0.0,0.785,0
4,2,99064.059,935.017,1.187,0.01
4,16,98893.116,1107.431,137.766,0.01
20,22,24482.761,517.239,3.97,0.01
20,17,94921.657,5078.343,1.278,0.01
20,15,15360.316,9644.44,0.838,0.01
16,1,93992.648,6001.422,6.433,0.01
16,5,25000.0,0.0,1.601,0
16,9,90730.198,9261.963,0.001,0
16,10,87219.921,12778.806,0.403,0
16,4,95676.996,4320.869,137.766,0.01
5,16,24999.763,0.237,1.601,0.01
5,8,17958.264,7045.21,1.884,0.01
8,5,18719.506999999998,6277.396,1.884,0.01
8,9,12174.386,12825.614,0.001,0.01
9,15,19554.317,5445.683,0.001,0.01
9,16,79717.533,20288.972,0.001,0.12
9,8,14896.872,10103.128,0.001,0.01
15,9,15138.214,9861.786,0.001,0.01
15,20,19742.733,5254.675,0.839,0.01
18,21,23470.804,1529.196,0.001,0.01
18,2,15284.993,9715.007,0.174,0.01
