node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,25000.0,0.0,0.833,0
19,6,1550.0,0.0,0.988,0
19,7,25000.0,0.0,1.807,0
13,19,25000.0,0.0,0.833,0
13,17,100000.0,0.0,0.824,0
13,2,100000.0,0.0,0.796,0
13,14,1549.763,0.237,1.045,0.01
17,13,99999.763,0.237,0.824,0.01
17,7,99999.763,0.237,0.775,0.01
17,23,25000.0,0.0,0.989,0
17,10,100000.0,0.0,0.687,0
17,20,100000.0,0.0,1.024,0
2,13,99999.763,0.237,0.796,0.01
2,23,25000.0,0.0,0.185,0
2,12,100000.0,0.0,0.716,0
2,7,100000.0,0.0,1.234,0
2,4,100000.0,0.0,1.412,0
2,18,24999.763,0.237,1.155,0.01
14,13,1550.0,0.0,1.044,0
14,3,1550.0,0.0,13.978,0
10,16,100000.0,0.0,1.016,0
10,12,100000.0,0.0,0.334,0
10,11,25000.0,0.0,0.001,0
10,17,100000.0,0.0,0.687,0
10,3,100000.0,0.0,1.299,0
16,10,100000.0,0.0,1.016,0
16,9,99999.763,0.237,0.865,0.01
16,5,24999.763,0.237,1.166,0.01
16,1,99999.763,0.237,1.297,0.01
16,4,99999.763,0.237,0.643,0.01
8,9,24999.763,0.237,0.441,0.01
8,5,24999.763,0.237,1.195,0.01
9,8,25000.0,0.0,0.441,0
9,16,100000.0,0.0,0.865,0
9,15,25000.0,0.0,0.219,0
15,9,24999.763,0.237,0.22,0.01
15,20,24999.763,0.237,0.526,0.01
23,2,25000.0,0.0,0.185,0
23,17,25000.0,0.0,0.989,0
12,2,99999.763,0.237,0.716,0.01
12,10,100000.0,0.0,0.334,0
12,22,100000.0,0.0,0.645,0
7,2,100000.0,0.0,1.234,0
7,1,100000.0,0.0,0.94,0
7,6,1550.0,0.0,0.604,0
7,19,24999.763,0.237,1.807,0.01
7,21,100000.0,0.0,0.413,0
7,17,100000.0,0.0,0.775,0
4,2,99999.763,0.237,1.412,0.01
4,16,100000.0,0.0,0.643,0
5,8,25000.0,0.0,1.195,0
5,16,25000.0,0.0,1.167,0
3,1,100000.0,0.0,0.857,0
3,11,25000.0,0.0,0.001,0
3,21,100000.0,0.0,1.155,0
3,10,100000.0,0.0,1.299,0
3,14,1549.763,0.237,13.978,0.01
1,3,100000.0,0.0,0.857,0
1,16,100000.0,0.0,1.298,0
1,7,100000.0,0.0,0.94,0
22,12,99999.763,0.237,0.645,0.01
22,20,25000.0,0.0,117.512,0
6,19,1550.0,0.0,0.988,0
6,7,1550.0,0.0,0.604,0
11,10,25000.0,0.0,0.001,0
11,3,25000.0,0.0,0.001,0
20,22,24999.763,0.237,117.512,0.01
20,17,99999.763,0.237,1.024,0.01
20,15,25000.0,0.0,0.526,0
21,3,100000.0,0.0,1.155,0
21,7,100000.0,0.0,0.413,0
21,18,24999.763,0.237,1.055,0.01
18,2,25000.0,0.0,1.155,0
18,21,25000.0,0.0,1.055,0
