node1,node2,available_bandwidth,throughput,delay,packet_loss
19,13,25000.0,0.0,0.662,0
19,6,1550.0,0.0,0.616,0
19,7,24999.763,0.237,0.846,0.01
13,19,25000.0,0.0,0.661,0
13,17,100000.0,0.0,0.969,0
13,2,99999.763,0.237,6.255,0.01
13,14,1550.0,0.0,1.181,0
17,13,100000.0,0.0,0.969,0
17,7,100000.0,0.0,0.87,0
17,23,24999.763,0.237,0.001,0.01
17,10,99999.763,0.237,0.758,0.01
17,20,99999.763,0.237,0.727,0.01
2,13,100000.0,0.0,6.256,0
2,23,24999.763,0.237,0.001,0.01
2,12,99999.763,0.237,0.706,0.01
2,7,99999.763,0.237,0.857,0.01
2,4,99999.763,0.237,0.855,0.01
2,18,25000.0,0.0,119.129,0
14,13,1549.763,0.237,1.181,0.01
14,3,1549.763,0.237,0.776,0.01
10,16,100000.0,0.0,0.001,0
10,12,100000.0,0.0,0.559,0
10,11,25000.0,0.0,0.769,0
10,17,100000.0,0.0,0.759,0
10,3,100000.0,0.0,1.12,0
16,10,99999.763,0.237,0.001,0.01
16,9,100000.0,0.0,0.001,0
16,5,25000.0,0.0,0.001,0
16,1,100000.0,0.0,0.001,0
16,4,100000.0,0.0,0.001,0
8,9,25000.0,0.0,0.773,0
8,5,25000.0,0.0,0.813,0
9,8,24999.763,0.237,0.774,0.01
9,16,99999.763,0.237,0.001,0.01
9,15,24999.763,0.237,1.086,0.01
15,9,25000.0,0.0,1.086,0
15,20,25000.0,0.0,0.753,0
23,2,24999.763,0.237,0.001,0.01
23,17,24999.763,0.237,0.001,0.01
12,2,100000.0,0.0,0.706,0
12,10,99999.763,0.237,0.558,0.01
12,22,99999.763,0.237,0.506,0.01
7,2,100000.0,0.0,0.857,0
7,1,100000.0,0.0,0.916,0
7,6,1550.0,0.0,0.633,0
7,19,25000.0,0.0,0.846,0
7,21,100000.0,0.0,1.058,0
7,17,99999.763,0.237,0.87,0.01
4,2,100000.0,0.0,0.855,0
4,16,100000.0,0.0,0.001,0
5,8,24999.763,0.237,0.813,0.01
5,16,24999.763,0.237,0.001,0.01
3,1,100000.0,0.0,0.823,0
3,11,24999.763,0.237,0.955,0.01
3,21,100000.0,0.0,0.367,0
3,10,99999.763,0.237,1.12,0.01
3,14,1550.0,0.0,0.777,0
1,3,99999.763,0.237,0.823,0.01
1,16,99999.763,0.237,0.001,0.01
1,7,99999.763,0.237,0.916,0.01
22,12,100000.0,0.0,0.506,0
22,20,24999.763,0.237,0.888,0.01
6,19,1549.763,0.237,0.616,0.01
6,7,1549.763,0.237,0.633,0.01
11,10,24999.763,0.236,0.768,0.01
11,3,24999.763,0.237,0.955,0.01
20,22,25000.0,0.0,0.888,0
20,17,100000.0,0.0,0.727,0
20,15,25000.0,0.0,0.753,0
21,3,99999.763,0.237,0.366,0.01
21,7,99999.763,0.237,1.058,0.01
21,18,25000.0,0.0,0.582,0
18,2,25000.0,0.0,119.129,0
18,21,25000.0,0.0,0.582,0
